Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name,Net Asset Value,Date
148297,INF090I01WE1,-,Franklin India Debt Hybrid Fund - Segregated Portfolio 1 (10.25% Yes bank Ltd CO 05Mar20) - Growth Plan,0,11-Jan-21
148299,INF090I01WG6,-,Franklin India Debt Hybrid Fund - Segregated Portfolio 1 (10.25% Yes Bank Ltd CO 05Mar20) - Monthly Dividend Plan,0,11-Jan-21
148300,INF090I01WF8,-,Franklin India Debt Hybrid Fund - Segregated Portfolio 1 (10.25% Yes Bank Ltd CO 05Mar20) - Quarterly Dividend Plan,0,11-Jan-21
148301,INF090I01WJ0,-,Franklin India Debt Hybrid Fund - Segregated Portfolio 1 (10.25% Yes Bank Ltd CO05Mar20) - Direct Monthly Dividend Plan,0,11-Jan-21
119118,INF179K01XE6,-,HDFC Hybrid Debt Fund - Growth Option - Direct Plan,82.4498,22-Jul-24
102147,INF179K01AE4,-,HDFC Hybrid Debt Fund - Growth Plan,77.9298,22-Jul-24
102148,INF179K01AA2,INF179K01AB0,HDFC Hybrid Debt Fund - IDCW Monthly,14.8259,22-Jul-24
119119,INF179K01XF3,INF179K01XG1,HDFC Hybrid Debt Fund - IDCW Monthly - Direct Plan,16.2708,22-Jul-24
102149,INF179K01AC8,INF179K01AD6,HDFC Hybrid Debt Fund - IDCW Quarterly,15.4683,22-Jul-24
119120,INF179K01XH9,INF179K01XI7,HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan,16.9923,22-Jul-24
120073,INF336L01DW4,-,HSBC Conservative Hybrid Fund - Direct Growth,63.7704,22-Jul-24
120074,INF336L01DX2,INF336L01DY0,HSBC Conservative Hybrid Fund - Direct Monthly IDCW,17.9021,22-Jul-24
120075,INF336L01DZ7,INF336L01EA8,HSBC Conservative Hybrid Fund - Direct Quarterly IDCW,15.4588,22-Jul-24
102262,INF336L01099,-,HSBC Conservative Hybrid Fund - Regular Growth,57.4702,22-Jul-24
102260,INF336L01107,INF336L01115,HSBC Conservative Hybrid Fund - Regular Monthly IDCW,13.5736,22-Jul-24
102261,INF336L01123,INF336L01131,HSBC Conservative Hybrid Fund - Regular Quarterly IDCW,17.8049,22-Jul-24
123183,INF109KA1301,-,ICICI Prudential Regular Savings Fund - Direct Plan - Bonus,46.3924,24-Apr-20
120616,INF109K01S39,-,ICICI Prudential Regular Savings Fund - Direct Plan - Growth,76.5398,22-Jul-24
120613,INF109K01S47,INF109K01S54,ICICI Prudential Regular Savings Fund - Direct Plan - Half Yearly IDCW,17.1205,22-Jul-24
120615,INF109K01S62,INF109K01S70,ICICI Prudential Regular Savings Fund - Direct Plan - Monthly IDCW,16.3258,22-Jul-24
120614,INF109K01S88,INF109K01S96,ICICI Prudential Regular Savings Fund - Direct Plan - Quarterly IDCW,14.3469,22-Jul-24
128110,INF109KA1319,-,ICICI Prudential Regular Savings Fund - Plan - Bonus,18.3554,24-Apr-20
102330,INF109K01902,-,ICICI Prudential Regular Savings Fund - Plan - Growth,70.0704,22-Jul-24
113098,INF109K01IW6,INF109K01WX5,ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW,13.3392,22-Jul-24
102331,INF109K01ER5,INF109K01894,ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW,13.8992,22-Jul-24
113097,INF109K01IX4,INF109K01WY3,ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW,11.6812,22-Jul-24
114859,INF174K01393,-,Kotak Debt Hybrid - Growth,55.2085,22-Jul-24
120154,INF174K01JZ1,-,Kotak Debt Hybrid - Growth - Direct,62.9997,22-Jul-24
114858,INF174K01419,INF174K01401,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option,13.1293,22-Jul-24
120155,INF174K01KA2,INF174K01KB0,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,14.2417,22-Jul-24
120276,INF767K01EO7,-,LIC MF Conservative Hybrid Fund-Direct Plan-Growth,85.5561,22-Jul-24
120277,INF767K01EP4,INF767K01ES8,LIC MF Conservative Hybrid Fund-Direct Plan-Monthly IDCW,13.3696,22-Jul-24
120274,INF767K01EQ2,INF767K01ET6,LIC MF Conservative Hybrid Fund-Direct Plan-Quarterly IDCW,17.1709,22-Jul-24
120275,INF767K01ER0,INF767K01EU4,LIC MF Conservative Hybrid Fund-Direct Plan-Yearly IDCW,14.5281,22-Jul-24
101869,INF767K01808,-,LIC MF Conservative Hybrid Fund-Regular Plan-Growth,77.9237,22-Jul-24
101866,INF767K01816,INF767K01824,LIC MF Conservative Hybrid Fund-Regular Plan-Monthly IDCW,13.0909,22-Jul-24
101867,INF767K01832,INF767K01840,LIC MF Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,13.6877,22-Jul-24
101868,INF767K01857,INF767K01865,LIC MF Conservative Hybrid Fund-Regular Plan-Yearly IDCW,12.4054,22-Jul-24
113143,INF959L01114,INF959L01122,Navi Conservative Hybrid  Fund - Quarterly IDCW,15.9133,22-Jul-24
119157,INF959L01684,INF959L01692,Navi Conservative Hybrid Fund - Direct Plan Monthly IDCW,13.0947,22-Jul-24
119158,INF959L01700,INF959L01718,Navi Conservative Hybrid Fund - Direct Plan Quarterly IDCW,18.8169,22-Jul-24
113141,INF959L01098,INF959L01106,Navi Conservative Hybrid Fund - Monthly IDCW,12.0558,22-Jul-24
119156,INF959L01676,-,Navi Conservative Hybrid Fund-Direct Plan-Growth Option,30.9864,22-Jul-24
113142,INF959L01130,-,Navi Conservative Hybrid Fund-Growth,25.874,22-Jul-24
148291,INF204KB15O7,INF204KB16O5,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - MONTHLY IDCW Option,0,22-Jul-24
148292,INF204KB17O3,INF204KB18O1,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option,0,22-Jul-24
148294,INF204KB10P5,INF204KB11P3,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option,0,22-Jul-24
148295,INF204KB12P1,INF204KB13P9,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option,0,22-Jul-24
118727,INF204K01YW2,INF204K01YX0,NIPPON INDIA HYBRID BOND FUND - DIRECT Plan - MONTHLY IDCW Option,11.746,22-Jul-24
118729,INF204K01YY8,INF204K01YZ5,NIPPON INDIA HYBRID BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,12.7586,22-Jul-24
118726,INF204K01YV4,-,Nippon India Hybrid Bond Fund - Direct Plan Growth Plan - Growth Option,58.6997,22-Jul-24
102173,INF204K01FE9,INF204K01FF6,NIPPON INDIA HYBRID BOND FUND - MONTHLY IDCW Option,10.9993,22-Jul-24
102174,INF204K01FG4,INF204K01FH2,NIPPON INDIA HYBRID BOND FUND - QUARTERLY IDCW Option,12.1377,22-Jul-24
148143,INF204KB12K2,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option,4.0808,10-Jul-20
148139,INF204KB14K8,INF204KB13K0,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend Plan,1.0786,10-Jul-20
148140,INF204KB15K5,INF204KB16K3,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Plan,1.086,10-Jul-20
148141,INF204KB17K1,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Growth Plan,3.8398,10-Jul-20
148142,INF204KB18K9,INF204KB19K7,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Monthly Dividend Plan,0.9969,10-Jul-20
148144,INF204KB10L4,INF204KB11L2,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Quarterly Dividend Plan,1.0493,10-Jul-20
148296,INF204KB14O0,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option,0,22-Jul-24
148293,INF204KB19O9,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Growth Plan,0,22-Jul-24
102172,INF204K01FD1,-,Nippon India Hybrid Bond Fund-Growth Plan,53.59,22-Jul-24
148958,INF879O01175,-,Parag Parikh Conservative Hybrid Fund - Direct Plan - Growth,14.0281,22-Jul-24
148961,INF879O01167,INF879O01159,Parag Parikh Conservative Hybrid Fund - Direct Plan - Monthly IDCW,10.9466,22-Jul-24
148959,INF879O01209,-,Parag Parikh Conservative Hybrid Fund - Regular Plan - Growth,13.8963,22-Jul-24
148960,INF879O01191,INF879O01183,Parag Parikh Conservative Hybrid Fund - Regular Plan - Monthly IDCW,11.0713,22-Jul-24
119836,INF200K01TV2,INF200K01TW0,SBI Conservative Hybrid Fund  - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),22.7522,22-Jul-24
119837,INF200K01TQ2,INF200K01TR0,SBI Conservative Hybrid Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),29.6956,22-Jul-24
119839,INF200K01TS8,-,SBI Conservative Hybrid Fund - Direct Plan - Growth,74.4654,22-Jul-24
119838,INF200K01TT6,INF200K01TU4,SBI Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),27.2586,22-Jul-24
100929,INF200K01909,INF200K01917,SBI Conservative Hybrid Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),24.1588,22-Jul-24
100968,INF200K01859,-,SBI Conservative Hybrid Fund - Regular Plan - Growth,68.4897,22-Jul-24
100927,INF200K01867,INF200K01875,SBI Conservative Hybrid Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),21.0382,22-Jul-24
100928,INF200K01883,INF200K01891,SBI Conservative Hybrid Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),19.7533,22-Jul-24
119635,INF903J01OP6,-,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Growth,30.8192,22-Jul-24
119638,INF903J01OS0,INF903J01OV4,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),20.3424,22-Jul-24
119636,INF903J01OQ4,INF903J01OT8,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),13.5014,22-Jul-24
119637,INF903J01OR2,INF903J01OU6,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),20.3611,22-Jul-24
112868,INF903J01HB0,-,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Growth,28.2099,22-Jul-24
112869,INF903J01HE4,INF903J01HH7,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),18.4465,22-Jul-24
112867,INF903J01HC8,INF903J01HF1,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),13.3981,22-Jul-24
112870,INF903J01HD6,INF903J01HG9,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),18.5349,22-Jul-24
148106,INF789F1AQP1,-,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option,4.08,27-Jan-22
148112,INF789F1AQM8,-,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option,4.0131,27-Jan-22
148105,INF789F1AQJ4,-,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option,3.8396,27-Jan-22
148108,INF789F1AQG0,-,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option,3.8416,27-Jan-22
148115,INF789F1AQQ9,INF789F1AQR7,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,3.4135,27-Jan-22
148109,INF789F1AQN6,INF789F1AQO4,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW,1.4527,27-Jan-22
148111,INF789F1AQK2,INF789F1AQL0,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,3.1928,27-Jan-22
148104,INF789F1AQH8,INF789F1AQI6,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Monthly IDCW,1.3512,27-Jan-22
102533,INF789F01927,-,UTI Conservative Hybrd Fund - Regular Plan - Monthly Payment Option,64.9091,22-Jul-24
120789,INF789F01UH1,INF789F01UI9,UTI Conservative Hybrid Fund - Direct Plan - Flexi IDCW,47.9628,22-Jul-24
120779,INF789F01UJ7,-,UTI Conservative Hybrid Fund - Direct Plan - Growth Option,69.7922,22-Jul-24
120778,INF789F01UK5,INF789F01UL3,UTI Conservative Hybrid Fund - Direct Plan - Monthly IDCW,19.2879,22-Jul-24
120790,INF789F01UM1,-,UTI Conservative Hybrid Fund - Direct Plan - Monthly Payment Option,68.6548,22-Jul-24
102534,INF789F01877,INF789F01885,UTI Conservative Hybrid Fund - Regular Plan - Flexi IDCW,43.6748,22-Jul-24
102535,INF789F01893,-,UTI Conservative Hybrid Fund - Regular Plan - Growth Option,64.8758,22-Jul-24
102536,INF789F01901,INF789F01919,UTI Conservative Hybrid Fund - Regular Plan - Monthly IDCW,17.3469,22-Jul-24
131670,INF084M01DJ5,-,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option,111.88,22-Jul-24
131666,INF084M01AB8,-,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,99.63,22-Jul-24
131671,INF084M01DK3,INF084M01DL1,Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW,30.12,22-Jul-24
131665,INF084M01AC6,INF084M01AD4,Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW,26.78,22-Jul-24
141642,INF846K01A29,-,Axis Balanced Advantage Fund - Direct Plan - Growth,21.78,22-Jul-24
141643,INF846K01A37,INF846K01A45,Axis Balanced Advantage Fund - Direct Plan - IDCW,14.73,22-Jul-24
141644,INF846K01A52,-,Axis Balanced Advantage Fund - Regular Plan - Growth,19.78,22-Jul-24
141645,INF846K01A60,INF846K01A78,Axis Balanced Advantage Fund - Regular Plan - IDCW,13.81,22-Jul-24
152194,INF0QA701656,-,Bajaj Finserv Balanced Advantage Fund-Direct Plan-Growth,11.291,22-Jul-24
152195,INF0QA701664,INF0QA701672,Bajaj Finserv Balanced Advantage Fund-Direct Plan-IDCW,11.291,22-Jul-24
152196,INF0QA701680,-,Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth,11.183,22-Jul-24
152197,INF0QA701698,INF0QA701706,Bajaj Finserv Balanced Advantage Fund-Regular Plan-IDCW,11.183,22-Jul-24
131355,INF194KA1UH1,-,BANDHAN Balanced Advantage Fund Direct Plan Growth,26.3,22-Jul-24
131356,INF194KA1UI9,INF194KA1UJ7,BANDHAN Balanced Advantage Fund Direct Plan IDCW,16.993,22-Jul-24
131357,INF194KA1UE8,-,BANDHAN Balanced Advantage Fund Regular Plan Growth,23.035,22-Jul-24
131354,INF194KA1UF5,INF194KA1UG3,BANDHAN Balanced Advantage Fund Regular Plan IDCW,14.975,22-Jul-24
127852,INF761K01BM0,INF761K01BN8,BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW,16.1041,22-Jul-24
127851,INF761K01BP3,INF761K01BQ1,BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW,17.414,22-Jul-24
127850,INF761K01BO6,-,BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH,26.6588,22-Jul-24
127849,INF761K01BR9,-,BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH,24.9596,22-Jul-24
145396,INF955L01HF7,-,Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option,24.7325,22-Jul-24
145397,INF955L01HG5,INF955L01HH3,Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-IDCW Option,18.0574,22-Jul-24
145387,INF955L01HC4,-,Baroda BNP Paribas Balanced Advantage Fund-Regular Plan -Growth Option,22.8946,22-Jul-24
145389,INF955L01HD2,INF955L01HE0,Baroda BNP Paribas Balanced Advantage Fund-Regular Plan-IDCW Option,16.6745,22-Jul-24
126393,INF740K01K81,-,DSP Dynamic Asset Allocation Fund - Direct Plan - Growth,29.182,22-Jul-24
126391,INF740K01K99,INF740K01L07,DSP Dynamic Asset Allocation Fund - Direct Plan - IDCW - Monthly,16.122,22-Jul-24
126394,INF740K01K57,-,DSP Dynamic Asset Allocation Fund - Regular Plan - Growth,25.775,22-Jul-24
126392,INF740K01K65,INF740K01K73,DSP Dynamic Asset Allocation Fund - Regular Plan - IDCW - Monthly,13.949,22-Jul-24
141767,INF754K01IH0,INF754K01II8,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option,28.13,22-Jul-24
118614,INF754K01BP8,INF754K01BQ6,Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option,28.72,22-Jul-24
112117,INF754K01285,-,Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option,49.45,22-Jul-24
141766,INF754K01IK4,INF754K01IL2,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option,23.52,22-Jul-24
112118,INF754K01251,INF754K01269,Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option,21.88,22-Jul-24
118615,INF754K01BS2,-,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option,55.58,22-Jul-24
150480,INF090I01WN2,-,Franklin India Balanced Advantage Fund- Growth,13.6439,22-Jul-24
150481,INF090I01WQ5,-,Franklin India Balanced Advantage Fund- Growth- Direct,14.101,22-Jul-24
150478,INF090I01WO0,INF090I01WP7,Franklin India Balanced Advantage Fund- IDCW,13.6439,22-Jul-24
150479,INF090I01WR3,INF090I01WS1,Franklin India Balanced Advantage Fund- IDCW- Direct,14.101,22-Jul-24
100119,INF179K01830,-,HDFC Balanced Advantage Fund - Growth Plan,502.751,22-Jul-24
118968,INF179K01WA6,-,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan,540.173,22-Jul-24
100120,INF179K01814,INF179K01822,HDFC Balanced Advantage Fund - IDCW Plan,41.019,22-Jul-24
118969,INF179K01VY8,INF179K01VZ5,HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan,47.11,22-Jul-24
152509,INF0R8701145,-,Helios Balanced Advantage Fund- Direct Plan- Growth Option,11.01,22-Jul-24
152511,INF0R8701152,INF0R8701160,Helios Balanced Advantage Fund- Direct Plan-IDCW Option,11.01,22-Jul-24
152512,INF0R8701111,-,Helios Balanced Advantage Fund- Regular Plan- Growth Option,10.95,22-Jul-24
152510,INF0R8701129,INF0R8701137,Helios Balanced Advantage Fund- Regular Plan-IDCW Option,10.95,22-Jul-24
151129,INF917K01IN1,-,HSBC Balanced Advantage Fund - Direct Growth,47.4455,22-Jul-24
151128,INF917K01IM3,INF917K01IL5,HSBC Balanced Advantage Fund - Direct IDCW,23.7312,22-Jul-24
151127,INF917K01KY4,-,HSBC Balanced Advantage Fund - Regular Growth,41.4902,22-Jul-24
151126,INF917K01KW8,INF917K01KX6,HSBC Balanced Advantage Fund - Regular IDCW,20.3039,22-Jul-24
120377,INF109K012B0,-,ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth,76.14,22-Jul-24
120376,INF109K010B4,INF109K011B2,ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW,28.85,22-Jul-24
122236,INF109K016W7,INF109K015W9,ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW,25.28,22-Jul-24
131451,INF109KA1Y50,INF109KA1Y43,ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW,18.08,09-Sep-22
104685,INF109K01BH2,-,ICICI Prudential Balanced Advantage Fund - Growth,68.65,22-Jul-24
104686,INF109K01EG8,INF109K01BG4,ICICI Prudential Balanced Advantage Fund - IDCW,19.03,22-Jul-24
122168,INF109K018W3,INF109K017W5,ICICI Prudential Balanced Advantage Fund - Monthly IDCW,21.44,22-Jul-24
131450,INF109KA1Y35,INF109KA1Y27,ICICI Prudential Balanced Advantage Fund - Quarterly IDCW,16.38,09-Sep-22
120333,INF205K01LN5,-,Invesco India Balanced Advantage Fund - Direct Plan - Growth,60.4,22-Jul-24
120332,INF205K01LL9,INF205K01LM7,Invesco India Balanced Advantage Fund - Direct Plan - IDCW (Payout / Reinvestment),25.16,22-Jul-24
106317,INF205K01213,-,Invesco India Balanced Advantage Fund - Growth,51.64,22-Jul-24
106316,INF205K01239,INF205K01221,Invesco India Balanced Advantage Fund - IDCW (Payout / Reinvestment),21.31,22-Jul-24
147789,INF00XX01689,-,ITI Balanced Advantage Fund - Direct Plan - Growth Option,15.3316,22-Jul-24
147788,INF00XX01697,INF00XX01705,ITI Balanced Advantage Fund - Direct Plan - IDCW Option,14.5763,22-Jul-24
147787,INF00XX01655,-,ITI Balanced Advantage Fund - Regular Plan - Growth Option,13.9785,22-Jul-24
147786,INF00XX01663,INF00XX01671,ITI Balanced Advantage Fund - Regular Plan - IDCW Option,13.2276,22-Jul-24
144335,INF174KA1210,-,Kotak Balanced Advantage Fund  - Direct Plan -Growth Option,20.939,22-Jul-24
144336,INF174KA1160,INF174KA1178,Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option,19.513,22-Jul-24
144334,INF174KA1194,INF174KA1202,Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option,20.939,22-Jul-24
144333,INF174KA1186,-,Kotak Balanced Advantage Fund -Regular Plan - Growth Option,19.513,22-Jul-24
149261,INF767K01QY0,-,LIC MF Balanced Advantage Fund-Direct Plan-Growth,13.6137,22-Jul-24
149260,INF767K01QZ7,INF767K01RA8,LIC MF Balanced Advantage Fund-Direct Plan-IDCW,12.6724,22-Jul-24
149259,INF767K01QV6,-,LIC MF Balanced Advantage Fund-Regular Plan-Growth,12.9905,22-Jul-24
149258,INF767K01QW4,INF767K01QX2,LIC MF Balanced Advantage Fund-Regular Plan-IDCW,12.2705,22-Jul-24
149406,INF174V01BE0,-,Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth,14.5943,22-Jul-24
149407,INF174V01BF7,INF174V01BG5,Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW,13.4982,22-Jul-24
149404,INF174V01BB6,-,Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth,13.9274,22-Jul-24
149405,INF174V01BC4,INF174V01BD2,Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW,12.8379,22-Jul-24
150470,INF769K01IN6,-,Mirae Asset Balanced Advantage Fund Direct Plan- Growth,13.73,22-Jul-24
150471,INF769K01IM8,INF769K01IO4,Mirae Asset Balanced Advantage Fund Direct Plan- IDCW,13.723,22-Jul-24
150474,INF769K01IJ4,INF769K01IL0,Mirae Asset Balanced Advantage Fund Regular Plan IDCW,13.351,22-Jul-24
150473,INF769K01IK2,-,Mirae Asset Balanced Advantage Fund Regular Plan- Growth,13.354,22-Jul-24
139872,INF247L01635,-,Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option,23.1092,22-Jul-24
139863,INF247L01601,INF247L01627,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option,16.053,22-Jul-24
139870,INF247L01585,-,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option,21.0746,22-Jul-24
139866,INF247L01650,INF247L01676,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,16.7162,22-Jul-24
139865,INF247L01643,INF247L01668,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,14.5238,22-Jul-24
139871,INF247L01593,INF247L01619,Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment,13.7777,22-Jul-24
149264,INF0J8L01040,-,NJ Balanced Advantage Fund - Direct Plan - Growth Option,14.47,22-Jul-24
149265,INF0J8L01032,-,NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option,14.47,22-Jul-24
149266,INF0J8L01024,-,NJ Balanced Advantage Fund - Regular Plan - Growth Option,13.96,22-Jul-24
149263,INF0J8L01016,-,NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option,13.96,22-Jul-24
148658,INF663L01V49,-,PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option,15.61,22-Jul-24
148659,INF663L01V56,INF663L01V64,PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option,12.32,22-Jul-24
148660,INF663L01V80,INF663L01V98,PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option,12.17,22-Jul-24
148657,INF663L01V72,-,PGIM India Balanced Advantage Fund - Regular Plan - Growth Option,14.68,22-Jul-24
