scheme_code, scheme_code, nav_date, nav
18934,Invesco India Midcap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,182.49
2258,Invesco India Midcap Fund(IDCW),7/22/2024 12:00:00 AM,58.1
18933,Invesco India Midcap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,73.79
14926,Invesco India Money Market Fund(DD-IDCW),7/22/2024 12:00:00 AM,1000.29
18911,Invesco India Money Market Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1006.6134
7934,Invesco India Money Market Fund(G),7/22/2024 12:00:00 AM,2845.1337
18912,Invesco India Money Market Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,2935.7023
16085,Invesco India Money Market Fund(IDCW),7/22/2024 12:00:00 AM,2848.3028
18910,Invesco India Money Market Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2629.9222
7935,Invesco India Money Market Fund(M-IDCW),7/22/2024 12:00:00 AM,1023.2874
18913,Invesco India Money Market Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1070.6003
48770,Invesco India Money Market Fund(W-IDCW),7/22/2024 12:00:00 AM,1001.5286
48771,Invesco India Money Market Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1001.7373
15903,Invesco India Money Market Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1002.85
7932,Invesco India Money Market Fund-Reg(G),7/22/2024 12:00:00 AM,2534.1257
7933,Invesco India Money Market Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1345.9476
4256,Invesco India Multicap Fund(G),7/22/2024 12:00:00 AM,125.87
18936,Invesco India Multicap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,147.95
4257,Invesco India Multicap Fund(IDCW),7/22/2024 12:00:00 AM,114.13
18935,Invesco India Multicap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,133.9
12694,Invesco India Nifty 50 ETF,7/22/2024 12:00:00 AM,2748.4282
47796,Invesco India Nifty G-sec Jul 2027 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1104.5226
47797,Invesco India Nifty G-sec Jul 2027 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1104.5213
47794,Invesco India Nifty G-sec Jul 2027 Index Fund-Reg(G),7/22/2024 12:00:00 AM,1102.2769
47795,Invesco India Nifty G-sec Jul 2027 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,1102.2882
47792,Invesco India Nifty G-sec Sep 2032 Index Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1115.6044
47793,Invesco India Nifty G-sec Sep 2032 Index Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1115.6041
47756,Invesco India Nifty G-sec Sep 2032 Index Fund-Reg(G),7/22/2024 12:00:00 AM,1113.3808
47791,Invesco India Nifty G-sec Sep 2032 Index Fund-Reg(IDCW),7/22/2024 12:00:00 AM,1113.3641
44460,Invesco India Overnight Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000.5109
44459,Invesco India Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1234.5024
44462,Invesco India Overnight Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1004.4976
44461,Invesco India Overnight Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1001.5577
44456,Invesco India Overnight Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1000.1316
44317,Invesco India Overnight Fund-Reg(G),7/22/2024 12:00:00 AM,1231.2859
44458,Invesco India Overnight Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1004.394
44457,Invesco India Overnight Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1000.1618
7996,Invesco India PSU Equity Fund(G),7/22/2024 12:00:00 AM,68.61
18942,Invesco India PSU Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,80.36
7997,Invesco India PSU Equity Fund(IDCW),7/22/2024 12:00:00 AM,49.98
18941,Invesco India PSU Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,58.78
17512,Invesco India Short Duration Fund(DD-IDCW),7/22/2024 12:00:00 AM,1036.8661
18944,Invesco India Short Duration Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1023.5517
2262,Invesco India Short Duration Fund(G),7/22/2024 12:00:00 AM,3303.4635
18945,Invesco India Short Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,3624.3925
17546,Invesco India Short Duration Fund(IDCW),7/22/2024 12:00:00 AM,2464.2211
18943,Invesco India Short Duration Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2557.0316
2267,Invesco India Short Duration Fund(M-IDCW),7/22/2024 12:00:00 AM,1053.6513
18946,Invesco India Short Duration Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,2384.9933
2268,Invesco India Short Duration Fund(W-IDCW),7/22/2024 12:00:00 AM,1020.5416
18947,Invesco India Short Duration Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1020.7361
41399,Invesco India Smallcap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,41.83
41400,Invesco India Smallcap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,36.99
40339,Invesco India Smallcap Fund-Reg(G),7/22/2024 12:00:00 AM,38.27
41398,Invesco India Smallcap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,33.38
2264,Invesco India STF-B(G),7/22/2024 12:00:00 AM,3291.1085
2265,Invesco India STF-B(M-IDCW),7/22/2024 12:00:00 AM,2154.5324
2266,Invesco India STF-B(W-IDCW),7/22/2024 12:00:00 AM,1017.0364
13463,Invesco India Ultra Short Duration Fund(A-IDCW),7/22/2024 12:00:00 AM,1111.6453
18929,Invesco India Ultra Short Duration Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1908.4168
34657,Invesco India Ultra Short Duration Fund(DD-IDCW),7/22/2024 12:00:00 AM,1331.6649
34695,Invesco India Ultra Short Duration Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1358.5042
13460,Invesco India Ultra Short Duration Fund(G),7/22/2024 12:00:00 AM,2522.176
18930,Invesco India Ultra Short Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,2680.1639
13461,Invesco India Ultra Short Duration Fund(M-IDCW),7/22/2024 12:00:00 AM,1015.9374
18931,Invesco India Ultra Short Duration Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1816.0761
13462,Invesco India Ultra Short Duration Fund(Q-IDCW),7/22/2024 12:00:00 AM,1070.1631
18932,Invesco India Ultra Short Duration Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1091.5131
44128,ITI Arbitrage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,12.6364
44129,ITI Arbitrage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.6364
44126,ITI Arbitrage Fund-Reg(G),7/22/2024 12:00:00 AM,12.1821
44127,ITI Arbitrage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,12.1821
44364,ITI Balanced Advantage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,15.3316
44365,ITI Balanced Advantage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.5763
44362,ITI Balanced Advantage Fund-Reg(G),7/22/2024 12:00:00 AM,13.9785
44363,ITI Balanced Advantage Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.2276
46033,ITI Banking & Financial Services Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.428
46034,ITI Banking & Financial Services Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.428
45720,ITI Banking & Financial Services Fund-Reg(G),7/22/2024 12:00:00 AM,13.6633
46032,ITI Banking & Financial Services Fund-Reg(IDCW),7/22/2024 12:00:00 AM,13.6633
45106,ITI Banking & PSU Debt Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,12.3764
45107,ITI Banking & PSU Debt Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.3764
44398,ITI Banking & PSU Debt Fund-Reg(G),7/22/2024 12:00:00 AM,12.1242
45105,ITI Banking & PSU Debt Fund-Reg(IDCW),7/22/2024 12:00:00 AM,12.1242
45606,ITI Dynamic Bond Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.0989
45602,ITI Dynamic Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,12.0989
45605,ITI Dynamic Bond Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.0491
45603,ITI Dynamic Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.163
45604,ITI Dynamic Bond Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,12.1162
45601,ITI Dynamic Bond Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,11.7155
45597,ITI Dynamic Bond Fund-Reg(G),7/22/2024 12:00:00 AM,11.7154
45600,ITI Dynamic Bond Fund-Reg(H-IDCW),7/22/2024 12:00:00 AM,11.7171
45598,ITI Dynamic Bond Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,10.1277
45599,ITI Dynamic Bond Fund-Reg(Q-IDCW),7/22/2024 12:00:00 AM,11.7161
44016,ITI ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,26.7455
44017,ITI ELSS Tax Saver Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,24.6626
44014,ITI ELSS Tax Saver Fund-Reg(G),7/22/2024 12:00:00 AM,24.2661
44015,ITI ELSS Tax Saver Fund-Reg(IDCW),7/22/2024 12:00:00 AM,22.268
47572,ITI Flexi Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.0021
47573,ITI Flexi Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.0021
45721,ITI Flexi Cap Fund-Reg(G),7/22/2024 12:00:00 AM,17.5298
47571,ITI Flexi Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.5298
47975,ITI Focused Equity Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,14.9075
47976,ITI Focused Equity Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.9075
45722,ITI Focused Equity Fund-Reg(G),7/22/2024 12:00:00 AM,14.5957
47974,ITI Focused Equity Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.5957
45209,ITI Large Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,19.6514
45210,ITI Large Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,19.6514
44400,ITI Large Cap Fund-Reg(G),7/22/2024 12:00:00 AM,18.2138
45208,ITI Large Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,18.2138
43407,ITI Liquid Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1287.6744
43403,ITI Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1001
43402,ITI Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1286.4067
43406,ITI Liquid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1005.9027
43404,ITI Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1002.1342
43401,ITI Liquid Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,1283.8868
43397,ITI Liquid Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1001
43399,ITI Liquid Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,1003.0164
43396,ITI Liquid Fund-Reg(G),7/22/2024 12:00:00 AM,1277.461
43400,ITI Liquid Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1001.1538
43398,ITI Liquid Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1002.1038
45316,ITI Mid Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,23.502
45317,ITI Mid Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,22.5214
45314,ITI Mid Cap Fund-Reg(G),7/22/2024 12:00:00 AM,21.8905
45315,ITI Mid Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,20.9167
43410,ITI Multi-Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,26.7425
43411,ITI Multi-Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,24.6439
43408,ITI Multi-Cap Fund-Reg(G),7/22/2024 12:00:00 AM,24.051
43409,ITI Multi-Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,22.0477
44273,ITI Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1241.0825
44277,ITI Overnight Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1005.5357
44272,ITI Overnight Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,1158.1509
44268,ITI Overnight Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1001
44270,ITI Overnight Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,1002.8844
44267,ITI Overnight Fund-Reg(G),7/22/2024 12:00:00 AM,1235.1007
44271,ITI Overnight Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1005.4425
44269,ITI Overnight Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1002.0097
45980,ITI Pharma & Healthcare Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,15.6198
45981,ITI Pharma & Healthcare Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.6198
45724,ITI Pharma & Healthcare Fund-Reg(G),7/22/2024 12:00:00 AM,14.7594
45979,ITI Pharma & Healthcare Fund-Reg(IDCW),7/22/2024 12:00:00 AM,14.7594
44491,ITI Small Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,30.4085
44492,ITI Small Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,29.4217
44399,ITI Small Cap Fund-Reg(G),7/22/2024 12:00:00 AM,27.807
44490,ITI Small Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,26.8265
45509,ITI Ultra Short Duration Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1196.7857
45504,ITI Ultra Short Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1195.3935
45503,ITI Ultra Short Duration Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,1163.183
45499,ITI Ultra Short Duration Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1001
45501,ITI Ultra Short Duration Fund-Reg(FN-IDCW),7/22/2024 12:00:00 AM,1002.8903
45498,ITI Ultra Short Duration Fund-Reg(G),7/22/2024 12:00:00 AM,1163.1519
45502,ITI Ultra Short Duration Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,1005.7142
45500,ITI Ultra Short Duration Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1001.9801
45561,ITI Value Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,18.7569
45562,ITI Value Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,18.7569
45382,ITI Value Fund-Reg(G),7/22/2024 12:00:00 AM,17.5789
45560,ITI Value Fund-Reg(IDCW),7/22/2024 12:00:00 AM,17.5789
30853,JM Aggressive Hybrid Fund(A-IDCW),7/22/2024 12:00:00 AM,34.5492
30854,JM Aggressive Hybrid Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,47.1797
31693,JM Aggressive Hybrid Fund(AB),7/22/2024 12:00:00 AM,127.8537
30285,JM Aggressive Hybrid Fund(AB)-Direct Plan,7/22/2024 12:00:00 AM,140.0506
30070,JM Aggressive Hybrid Fund(B)-Principal Units,7/22/2024 12:00:00 AM,127.8537
30071,JM Aggressive Hybrid Fund(B)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,143.1415
1847,JM Aggressive Hybrid Fund(G),7/22/2024 12:00:00 AM,124.41
19299,JM Aggressive Hybrid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,139.8271
31692,JM Aggressive Hybrid Fund(H-IDCW),7/22/2024 12:00:00 AM,90.8046
31694,JM Aggressive Hybrid Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.615
31616,JM Aggressive Hybrid Fund(HB)-Principal Units,7/22/2024 12:00:00 AM,127.8537
31618,JM Aggressive Hybrid Fund(HB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,143.1415
1846,JM Aggressive Hybrid Fund(IDCW),7/22/2024 12:00:00 AM,34.7963
19300,JM Aggressive Hybrid Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,77.0897
31624,JM Aggressive Hybrid Fund(M-IDCW),7/22/2024 12:00:00 AM,90.0826
31625,JM Aggressive Hybrid Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,100.5852
31626,JM Aggressive Hybrid Fund(Q-IDCW),7/22/2024 12:00:00 AM,32.1525
31627,JM Aggressive Hybrid Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,35.3782
31620,JM Aggressive Hybrid Fund(QB)-Principal Units,7/22/2024 12:00:00 AM,127.8537
31622,JM Aggressive Hybrid Fund(QB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,143.1415
33446,JM Arbitrage Fund(A-IDCW),7/22/2024 12:00:00 AM,13.6019
33450,JM Arbitrage Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,14.8471
31690,JM Arbitrage Fund(AB)-Principal Units,7/22/2024 12:00:00 AM,31.0798
31691,JM Arbitrage Fund(AB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,16.758
29985,JM Arbitrage Fund(B)-Principal Units,7/22/2024 12:00:00 AM,16.7376
29945,JM Arbitrage Fund(B)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,17.4607
1843,JM Arbitrage Fund(G),7/22/2024 12:00:00 AM,30.7876
19301,JM Arbitrage Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,32.6261
33445,JM Arbitrage Fund(H-IDCW),7/22/2024 12:00:00 AM,13.7008
33449,JM Arbitrage Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.0898
31609,JM Arbitrage Fund(HB)-Principal Units,7/22/2024 12:00:00 AM,31.1329
31444,JM Arbitrage Fund(HB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,32.6736
1842,JM Arbitrage Fund(IDCW),7/22/2024 12:00:00 AM,14.2896
19302,JM Arbitrage Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.3746
33443,JM Arbitrage Fund(M-IDCW),7/22/2024 12:00:00 AM,12.1044
33447,JM Arbitrage Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,13.1749
33444,JM Arbitrage Fund(Q-IDCW),7/22/2024 12:00:00 AM,13.9037
33448,JM Arbitrage Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,15.5032
31612,JM Arbitrage Fund(QB)-Principal Units,7/22/2024 12:00:00 AM,31.1329
31614,JM Arbitrage Fund(QB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,32.6832
21641,JM Dynamic Bond Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,40.5737
19322,JM Dynamic Bond Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.1095
19319,JM Dynamic Bond Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,40.7179
31605,JM Dynamic Bond Fund(HB)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,40.9813
19320,JM Dynamic Bond Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,40.9367
31608,JM Dynamic Bond Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,41.2518
19321,JM Dynamic Bond Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.5682
21640,JM Dynamic Bond Fund-Reg(B),7/22/2024 12:00:00 AM,38.3502
1923,JM Dynamic Bond Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,10.055
1925,JM Dynamic Bond Fund-Reg(G),7/22/2024 12:00:00 AM,38.3316
31603,JM Dynamic Bond Fund-Reg(HB)-Principal Units,7/22/2024 12:00:00 AM,38.6663
1924,JM Dynamic Bond Fund-Reg(IDCW),7/22/2024 12:00:00 AM,38.4518
31607,JM Dynamic Bond Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,38.6343
1930,JM Dynamic Bond Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,10.5589
4198,JM ELSS Tax Saver Fund(G),7/22/2024 12:00:00 AM,48.7576
18623,JM ELSS Tax Saver Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,55.0174
4199,JM ELSS Tax Saver Fund(IDCW),7/22/2024 12:00:00 AM,48.7569
18622,JM ELSS Tax Saver Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,53.6609
18621,JM Flexicap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,117.904
18620,JM Flexicap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,107.1689
6075,JM Flexicap Fund-Reg(G),7/22/2024 12:00:00 AM,104.9792
6076,JM Flexicap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,80.8945
18608,JM Focused Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,23.0843
19298,JM Focused Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,22.6232
4282,JM Focused Fund-Reg(G),7/22/2024 12:00:00 AM,20.0927
4283,JM Focused Fund-Reg(IDCW),7/22/2024 12:00:00 AM,20.0919
32949,JM Large Cap Fund(A-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,75.9453
18609,JM Large Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,184.3702
32948,JM Large Cap Fund(H-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,75.4148
19297,JM Large Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,74.0226
32946,JM Large Cap Fund(M-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,75.2579
32947,JM Large Cap Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,75.9591
32945,JM Large Cap Fund-Reg(A-IDCW),7/22/2024 12:00:00 AM,32.6855
1858,JM Large Cap Fund-Reg(G),7/22/2024 12:00:00 AM,163.737
32944,JM Large Cap Fund-Reg(H-IDCW),7/22/2024 12:00:00 AM,26.8417
1857,JM Large Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,31.7852
32942,JM Large Cap Fund-Reg(M-IDCW),7/22/2024 12:00:00 AM,25.4416
32943,JM Large Cap Fund-Reg(Q-IDCW),7/22/2024 12:00:00 AM,36.951
1906,JM Liquid Fund(B),7/22/2024 12:00:00 AM,21.3987
19332,JM Liquid Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,21.702
1907,JM Liquid Fund(DD-IDCW),7/22/2024 12:00:00 AM,10.4302
18612,JM Liquid Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.4302
1909,JM Liquid Fund(G),7/22/2024 12:00:00 AM,66.8286
18613,JM Liquid Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,67.4802
1913,JM Liquid Fund(Q-IDCW),7/22/2024 12:00:00 AM,37.8256
18614,JM Liquid Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,38.3112
1908,JM Liquid Fund(W-IDCW),7/22/2024 12:00:00 AM,11.0159
19333,JM Liquid Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.0186
1914,JM Liquid Fund-Super Inst(G),7/22/2024 12:00:00 AM,38.4162
45001,JM Liquid Fund-Unclaimed Application Refund Amt I.E.F.(G)-Direct Plan,7/22/2024 12:00:00 AM,41.4437
45002,JM Liquid Fund-Unclaimed Brokerage I.E.F.(G)-Direct Plan,7/22/2024 12:00:00 AM,41.4437
45000,JM Liquid Fund-Withheld Brokerage I.E.F.(G)-Direct Plan,7/22/2024 12:00:00 AM,41.4437
31650,JM Low Duration Fund(B)-Bonus Units-Direct Plan,7/22/2024 12:00:00 AM,21.2976
30580,JM Low Duration Fund(B)-Bonus Units-Payout,7/22/2024 12:00:00 AM,20.8225
21644,JM Low Duration Fund(B)-Principal units,7/22/2024 12:00:00 AM,20.8225
21645,JM Low Duration Fund(B)-Principal Units-Direct Plan,7/22/2024 12:00:00 AM,21.2976
1936,JM Low Duration Fund(DD-IDCW),7/22/2024 12:00:00 AM,10.82
18617,JM Low Duration Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.85
1937,JM Low Duration Fund(FN-IDCW),7/22/2024 12:00:00 AM,11.0921
19310,JM Low Duration Fund(FN-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.1329
1938,JM Low Duration Fund(G),7/22/2024 12:00:00 AM,34.5619
18618,JM Low Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,35.3717
1939,JM Low Duration Fund(W-IDCW),7/22/2024 12:00:00 AM,11.4224
19312,JM Low Duration Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.4633
19325,JM Medium to Long Duration Fund(B)-Direct Plan,7/22/2024 12:00:00 AM,27.2997
19324,JM Medium to Long Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,63.582
19323,JM Medium to Long Duration Fund(Q-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,22.4671
1922,JM Medium to Long Duration Fund-Reg(B),7/22/2024 12:00:00 AM,23.4544
1921,JM Medium to Long Duration Fund-Reg(G),7/22/2024 12:00:00 AM,57.3278
1920,JM Medium to Long Duration Fund-Reg(Q-IDCW),7/22/2024 12:00:00 AM,19.4917
47091,JM Midcap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,20.1078
47092,JM Midcap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,20.1079
47089,JM Midcap Fund-Reg(G),7/22/2024 12:00:00 AM,19.4777
47090,JM Midcap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,19.4777
44405,JM Overnight Fund(DD-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1000
44404,JM Overnight Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,1240.6433
44406,JM Overnight Fund(W-IDCW)-Direct Plan,7/22/2024 12:00:00 AM,1001.0484
44402,JM Overnight Fund-Reg(DD-IDCW),7/22/2024 12:00:00 AM,1000
44156,JM Overnight Fund-Reg(G),7/22/2024 12:00:00 AM,1236.642
44403,JM Overnight Fund-Reg(W-IDCW),7/22/2024 12:00:00 AM,1001.0283
46339,JM Overnight Fund-Unclaimed IDCW I.E.F.(G),7/22/2024 12:00:00 AM,1073.9936
46338,JM Overnight Fund-Unclaimed IDCW(G),7/22/2024 12:00:00 AM,1246.1568
46341,JM Overnight Fund-Unclaimed Redemption I.E.F.(G),7/22/2024 12:00:00 AM,1073.9936
46340,JM Overnight Fund-Unclaimed Redemption(G),7/22/2024 12:00:00 AM,1240.6601
46753,JM Short Duration Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,11.3559
46754,JM Short Duration Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,11.356
46751,JM Short Duration Fund-Reg(G),7/22/2024 12:00:00 AM,11.1741
46752,JM Short Duration Fund-Reg(IDCW),7/22/2024 12:00:00 AM,11.1743
48876,JM Small Cap Fund(G)-Direct Plan,7/22/2024 12:00:00 AM,10.0511
48877,JM Small Cap Fund(IDCW)-Direct Plan,7/22/2024 12:00:00 AM,10.0511
48452,JM Small Cap Fund-Reg(G),7/22/2024 12:00:00 AM,10.0337
48875,JM Small Cap Fund-Reg(IDCW),7/22/2024 12:00:00 AM,10.0337
1849,JM Value Fund(G),7/22/2024 12:00:00 AM,104.869
